p_img,p_tab,e_img,e_tab,label
0.3443722756192101,0.9349738385423648,0.928941346620789,0.3470819088408942,1
0.6279002240965524,0.0500805491508229,0.9522707227851881,0.2867390255890122,0
0.6510466645306086,0.05004657089815771,0.9331298200078024,0.2865947539885434,0
0.5174036174376292,0.05014187609160702,0.9991258794726936,0.2869993310608655,0
0.5450324077151263,0.5408676075180296,0.9941407297910049,0.9951755528858941,1
0.6476685560424792,0.9608861762738673,0.9361330150220251,0.238214246431376,1
0.6432812215928116,0.9610090087528685,0.9399257760726765,0.23764664062270785,1
0.45732001027327984,0.9609576680424862,0.9947376252752131,0.23788395531812717,1
0.6461228779063525,0.9607013741483754,0.937483071590639,0.2390671218239492,1
0.4649927377481178,0.6210600111444684,0.9964610355190238,0.9572899279379523,1
0.5128918622899179,0.04952776436592756,0.9995203946929374,0.28438753758886004,0
0.3480607889380764,0.049556327508894306,0.9323242414878171,0.2845092707756915,0
0.5996599532407507,0.4553228467359252,0.9711491615454872,0.9942329342522755,0
0.4063012356032386,0.9610114981239463,0.9745174464152244,0.23763513130145447,1
0.6480968277325727,0.8952787776573587,0.9357562744653014,0.48378530204404113,1
0.3795915694593134,0.055571953951398724,0.9577530496619602,0.30961045328738424,0
0.34352673651539894,0.06793527191354576,0.9281536336505463,0.3581708168651677,0
0.5374533353697073,0.24288131271737304,0.9959487187362066,0.7997990586687215,0
0.3433430424863445,0.9606628668075972,0.9279818978289929,0.2392446715390858,1
0.6510554601741233,0.049508891501698724,0.933121906085685,0.2843070896589779,0
0.5770425297749734,0.049654320220394794,0.9828051972910575,0.28492671581853823,0
0.3434393118058625,0.4172081440609144,0.9280719270835426,0.9801307342510545,0
0.6165686804530199,0.06809045872263486,0.9604294489199807,0.35875686910665483,0
0.5190159857721249,0.9089593487811553,0.9989563690109942,0.43993386980568827,1
0.6105583262462867,0.960929867906071,0.9644382956023528,0.23801241494921993,1
0.3521603281073194,0.9608997777921683,0.9359826275596528,0.23815142270300105,1
0.3518525515360879,0.05271077551042075,0.9357116679342881,0.2978024019519759,0
0.6232022286885922,0.9555987331517322,0.9557489576273297,0.26212007246678204,1
0.6518918192852535,0.684263020646246,0.9323671427752361,0.8996851932684446,1
0.3560386262353627,0.9607157490873538,0.9393457415550919,0.2390008273083785,1
0.3590310434276787,0.9611092064840588,0.941875941992395,0.2371831992920444,1
0.36481507044872324,0.9267514934518205,0.9466076103940624,0.3779311435749517,0
0.650721447333957,0.9610033572464073,0.9334220908699942,0.23767276882802982,1
0.3473655586724266,0.04988824984423543,0.9316932442859881,0.28592206077311305,0
0.6337394452465479,0.28988036475714,0.9477575136285028,0.8685666554387604,0
0.6488663747308592,0.9610454902726524,0.9350764061315597,0.23747794862569657,1
0.42245454166917323,0.05006197285275321,0.9825790546386808,0.2866601550001801,0
0.6474855037704207,0.04958885403463256,0.9362936880309105,0.2846478650627292,0
0.6333737987644166,0.2968994549374615,0.9480463316811523,0.8774677291453303,0
0.34780303796604983,0.04959637818716199,0.9320906630145978,0.2846799205769935,0
0.651903591105386,0.9607066078653573,0.9323564876973914,0.23904298581959768,1
0.5856495375578007,0.049813527550150206,0.9787284786694412,0.28560430698630035,0
0.6489375287348947,0.28786318899130575,0.9350133546808219,0.8659449665803219,1
0.34378063446987495,0.049480551337674324,0.9283906478560618,0.28418626567502764,0
0.5899069065807223,0.2635150314089921,0.976549325435987,0.8320044140562576,0
0.35945515515460097,0.7148750365248724,0.9422299975549329,0.86234029886463,1
0.3463015944787611,0.46483428258141,0.9307216242418529,0.9964288992655426,1
0.6502929511281814,0.9607254356119106,0.9338061530262199,0.2389561504239742,1
0.3720047670993177,0.0636283844968587,0.9521989779178761,0.3416829536529054,0
0.36985331658771897,0.34746397920398514,0.9505593986807439,0.9317827584735097,1
0.38590318894900394,0.9603032914473695,0.9621047763525835,0.2408998770082969,1
0.4835568099669128,0.9609553560580489,0.9992197118779403,0.2378946397317969,1
0.5159543520461977,0.47212035862521745,0.999265424232676,0.9977560965489984,0
0.43304488626514187,0.0497532459339775,0.9870258942596886,0.2853478376305696,0
0.6488042785315394,0.8848191303538794,0.935131405024235,0.5153479093686143,1
0.6512526352840022,0.9608627591613663,0.9329443678793794,0.23832239053715054,1
0.4497906212142637,0.049535390287355964,0.9927137096685243,0.2844200409301875,0
0.4977331931307249,0.25142307909624456,0.9999851736222003,0.8135258701389765,0
0.34356739983983975,0.9610302116021189,0.9281916206695717,0.23754860404464817,1
0.3466168685076684,0.04952344943291836,0.9310102865176259,0.2843691456132217,0
0.5833558199639395,0.959821836208007,0.9798578395367173,0.24310846795150715,1
0.3439039225668857,0.9609049113938607,0.9285055888183325,0.23812770938617897,1
0.5934398435128111,0.1720698378045743,0.9746589226327744,0.6624178591636793,0
0.6289122079193673,0.9608369601417179,0.9515036680177726,0.23844151032941846,1
0.6318653244381839,0.9610007230766806,0.949229072137715,0.2376849467762679,1
0.5902156564504305,0.853801252660778,0.9763870907932324,0.6002453423343165,1
0.44986897724644404,0.6033365944641813,0.9927364719990484,0.9689653194022625,1
0.6108803715103925,0.05742927724515575,0.9642290631358011,0.31715443211798355,0
0.6467507766654673,0.04940782438880005,0.9369364596553049,0.2838760926111936,0
0.6425942621995135,0.2613533259229566,0.9405086635559881,0.82878170084392,0
0.36166182947183634,0.2456129778629666,0.944053991756324,0.8042505243457433,0
0.3456670030575566,0.049796347584620024,0.9301386766007609,0.285531225765962,0
0.6359327191974842,0.9611021063564701,0.9460076289523716,0.23721605202811835,1
0.348240480479915,0.9520658886391845,0.9324868312413375,0.2775555348991212,0
0.6172116442054237,0.9596538621079804,0.9599875684348345,0.2438769738631991,1
0.641192145093023,0.04978302991671974,0.9416891676710263,0.2854745680389888,0
0.3433564909621566,0.24712188285025138,0.9279944781537253,0.8066844662271353,0
0.36227349726928576,0.04963911683910018,0.9445541946225632,0.284861969275117,0
0.3433964789204455,0.049560424481738544,0.9280318778983343,0.2845267296043105,0
0.5511246072121366,0.10656920815963404,0.9924451860629973,0.48948012529057855,0
0.6450812798371115,0.9610233301888401,0.938384340824329,0.23758042384585648,1
0.37823378774254707,0.2763320347942672,0.9567850447293005,0.8504046815840215,0
0.522902461638634,0.0502366218033179,0.9984860175904802,0.28740126037520075,0
0.6508500403714866,0.6185166721193831,0.9333066052953983,0.9590829171604001,0
0.45695003188729766,0.9076396735367879,0.9946458805953657,0.44429959186370255,1
0.6473081734472099,0.31712247255024384,0.9364491366649714,0.9012247608329309,1
0.34402548992495763,0.152227999918013,0.9286188303803231,0.6153879045350046,0
0.6352834108954976,0.049739396182407,0.9465287940081162,0.28528889792188356,0
0.34595935716256104,0.9610397766628436,0.9304075575561479,0.23750437197058283,1
0.4860105445275734,0.05674717493729915,0.9994352414277975,0.3143947374465816,0
0.35173189076057954,0.04960654006678289,0.935605277376075,0.2847232109784064,0
0.5780766277415622,0.12130553260230492,0.9823385894776375,0.5331019719351615,0
0.6423674285659206,0.9597699920574817,0.9407004815442237,0.2433457748939863,1
0.6410700076623154,0.049686809934492926,0.9417914165291046,0.28506505587350517,0
0.619784954646756,0.1308791025242522,0.9581937604705997,0.5598442074147654,1
0.44049865007455774,0.960750545477483,0.9897602853219898,0.23884032019239382,1
0.34485068729433177,0.9575698465700796,0.9293850159033397,0.25332550313683555,1
0.6332337401463316,0.05776779645024743,0.9481567416035903,0.318519422722591,0
0.6497271423643937,0.05127995862281391,0.9343115043425958,0.2918094475824859,0
0.5292754388723521,0.9609121027984875,0.997525657726752,0.2380944888903694,1
0.35019383992259645,0.3809911135116257,0.9342410517355765,0.9587390082112397,0
0.3570005486294784,0.9568242413473195,0.9401652178595188,0.25666808997714124,1
0.6296055001652069,0.4747234668130672,0.9509745185973955,0.9981557292363991,1
0.6503407256443533,0.9597857101138468,0.9337633903218028,0.24327383903266359,1
0.5075137119492773,0.06623778641320273,0.9998370966690037,0.3517242990054661,0
0.6084744793274436,0.12152607062120009,0.9657769674233951,0.5337316575018214,0
0.5727237112356018,0.9610606152735994,0.9846856624494221,0.23740799498315984,1
0.6443278392412746,0.9609297646160893,0.9390320128268396,0.23801289217900543,1
0.6366539581810323,0.9533289843088145,0.9454256490793509,0.27208371529840286,1
0.414455176146209,0.0494804198682301,0.9787807176967228,0.28418570511762525,0
0.3730641350261751,0.04953868413825607,0.9529957949750462,0.28443407949044863,0
0.557716386851415,0.9610455422001211,0.9903667822237785,0.23747770847447555,1
0.5620185950873731,0.3895816714525396,0.9888732720558528,0.9645290557119316,0
0.5711549141170228,0.960845531806811,0.9853414935084847,0.23840193588325762,1
0.3845556809018328,0.17592612726082563,0.96119611044827,0.6710833385554078,0
0.6330020791365717,0.0501155090995113,0.9483390953611791,0.28688742892499486,0
0.649304093870759,0.20214343467724744,0.9346880234761932,0.7261943063198959,0
0.358152922961188,0.04968617280981211,0.9411392872613205,0.28506234332921676,0
0.6442580761308474,0.14183452281402098,0.9390918017163181,0.5890231712945628,0
0.4922325529778005,0.9593650884822175,0.9998259080844535,0.24519570016871148,1
0.42723383108803153,0.3799955809384208,0.9846677115463487,0.9580389011212042,1
0.35421320631536757,0.04975960303966266,0.9377746246274512,0.2853748892934933,0
0.5670833383926632,0.1717070164103703,0.9869760027260777,0.6615948521658628,0
0.4826903960281287,0.0830242536636067,0.9991352997578906,0.41274670720457185,0
0.6513933837370116,0.060053119402119326,0.932817485677025,0.32765574725409563,0
0.6517678932287467,0.770612444122914,0.9324792590435769,0.7769421471689979,1
0.371079388024428,0.23142691661524412,0.9514972714882637,0.7804904584363368,1
0.34335110450287065,0.21101412494430877,0.9279894395501378,0.7434167360538168,0
0.5662938989584307,0.9606495654964303,0.9872816359238763,0.2393059880912068,1
0.5762114138499957,0.7762050468602062,0.9831756331928156,0.7670366836946712,1
0.6497961043919368,0.9610451331963986,0.9342500196355845,0.23747960000895174,1
0.3436668743057443,0.05042682346669062,0.9282845035184265,0.28820731308249536,0
0.34595579882464056,0.3268261829110889,0.9304042881941548,0.911650781719465,0
0.34726934981987323,0.36107940455902343,0.9316056820551528,0.9435755297879993,0
0.44357395697501933,0.26587042288358714,0.9907936114455089,0.835476338447271,0
0.3462998392315884,0.08016549957187456,0.9307200153792382,0.4027620699181287,0
0.6411108738491113,0.049816663488118,0.9417572153088795,0.2856176458658808,0
0.35967057037086114,0.24031455091745735,0.9424093981393409,0.7955629753792608,0
0.3444580493586417,0.04953140351268517,0.9290209990172466,0.28440304864881305,0
0.3442565510716951,0.2668935724717189,0.9288338063896435,0.8369717055640058,0
0.5495606657978904,0.9525380120319669,0.9929010816319689,0.27551623436127776,1
0.4524691859609863,0.05184022720925495,0.9934715359252613,0.2941632685162604,0
0.3820982910177932,0.284201883741791,0.9595105089161096,0.8611131884120982,0
0.6356684715308156,0.04960790205872242,0.9462200433359269,0.28472901293035957,0
0.46038964080650097,0.8852076580109881,0.9954681318295282,0.5142039929741127,0
0.534883382931042,0.05243656374752321,0.9964860580385335,0.2966584993244087,0
0.650225349011905,0.049628897500402044,0.9338666385651768,0.28481844426977543,0
0.5059571021675379,0.960646373222064,0.9998976035484756,0.23932070287307391,1
0.4605593821708127,0.8955225481825163,0.9955069295823703,0.4830301838390437,0
0.6436998380958767,0.04990765954317284,0.9395691237814099,0.286004571983583,0
0.6453489681451551,0.04992698678755829,0.9381533697771998,0.28608672128772467,0
0.641517866155796,0.4960504292889781,0.9414160288395969,0.9999549900180961,1
0.5824969102083818,0.9518938895328836,0.980272702966172,0.27829671709862547,0
0.6263976085718816,0.8813299800342786,0.953397998697495,0.5255257570886309,0
0.3434499122344803,0.8394858867228204,0.9280818367805208,0.6355380594091334,1
0.6496515088901484,0.961003720905901,0.9343789024701226,0.23767108758413677,1
0.3548003179424503,0.11501230988101506,0.9382822348528987,0.5148518927570775,0
0.5421010912724894,0.23919203638731956,0.9948795799581269,0.7936940804936568,0
0.5758320520320599,0.6641014639327886,0.9833433615532432,0.9208397040666625,1
0.44594870140442655,0.9610055285456908,0.991553713254788,0.23766273056092135,1
0.6046637871495485,0.9553381539919296,0.9681569931549661,0.2632726949582229,1
0.6322085392867358,0.9609937649631229,0.9489612108216823,0.23771711333033252,1
0.3497915213180793,0.796539674573313,0.9338817284099117,0.7287949938955989,1
0.3563719571974148,0.05860589210655418,0.9396303701322942,0.3218857918140278,0
0.34747520038713736,0.9611071590281896,0.931792960306631,0.23719267319851461,1
0.43831140841697747,0.44494721018124994,0.988991671119434,0.9912371758429117,0
0.6519348148732644,0.9607589707838154,0.9323282217274755,0.2388014493797114,1
0.5735114892320234,0.049770523387447585,0.9843508626219987,0.2854213562368142,0
0.35578169698491796,0.3333854331121429,0.9391258746498885,0.9183479250224552,0
0.6507607933594589,0.96079254229089,0.9333867665227276,0.23864653761285662,1
0.6134770745525209,0.9607035055274548,0.9625189717311236,0.23905729280307117,1
0.3433430435490293,0.05004687037906502,0.927981898823123,0.2865960257369468,0
0.46524200323810133,0.049600168688771505,0.9965112943056313,0.28469606877966047,0
0.38072876006321704,0.9609331173177992,0.9585550970542143,0.23799740151174678,1
0.6003726771571933,0.9610490316864699,0.9707321748049718,0.23746157025718811,1
0.6281151267561679,0.9520723896481662,0.9521083618163835,0.2775275022910163,1
0.3511710144208304,0.049407142458234764,0.9351095248017721,0.28387318347796825,0
0.34527190190683704,0.9214424855401188,0.9297744318883212,0.3970759966879776,1
0.343352546743495,0.5904894427462526,0.9279907886695559,0.9762427523156625,1
0.5898108137002991,0.9610892763936849,0.9765997020642142,0.23727541213775394,1
0.6117545170645184,0.050103072692286,0.9636579580083815,0.28683464120776403,0
0.3436796221816398,0.04954524754340306,0.9282964020885403,0.2844620520662419,0
0.3455083456547441,0.9608613035862819,0.9299925296250191,0.23832911192949166,1
0.6131239551547089,0.9594026937034223,0.962753930792285,0.24502414573891101,1
0.36651185969799976,0.9607581300146916,0.9479561044875688,0.23880532845611857,1
0.3517690362341356,0.961012819681499,0.9356380395702921,0.2376290211349411,1
0.5584071043586798,0.04998444015732014,0.9901343005301624,0.2863308563550436,0
0.3518943334568499,0.9610652192351294,0.9357484869533801,0.23738669975421645,1
0.3436068100532015,0.25457218368843465,0.9282284269590546,0.8184447626455109,0
0.5295807589205347,0.5187607895429561,0.9974737473357363,0.9989841988311363,0
0.6517235931811315,0.1698652277436294,0.9325193137409177,0.6573963840082013,1
0.6415079479095652,0.049669196829649404,0.941424355773792,0.284990063899437,0
0.6337155397131429,0.8402676263153247,0.9477764215951195,0.6336689229526783,1
0.6450728684872824,0.9608997212159089,0.9383915911200302,0.23815168403644674,1
0.4540091342621196,0.37591250434765905,0.9938883038665964,0.9551039253315532,0
0.34372370011918335,0.04985789830607782,0.9283375353976058,0.28579301249045486,0
0.6515838219417157,0.9610751435849316,0.9326456087001344,0.23734079274626776,1
0.41272090862975264,0.04950031019716749,0.9779071314609916,0.2842705071705051,0
0.3435481717297468,0.47569908196609084,0.9281736593988952,0.9982954058207907,1
0.34948859063146437,0.04976439920266042,0.9336104939785548,0.28539529779434875,0
0.6330534449184214,0.921440023424778,0.9482986911477397,0.39708474224082035,1
0.6305805098203014,0.04952651943102894,0.9502253187555687,0.28438223123542117,0
0.644645304190617,0.9588730630978043,0.9387595497153143,0.24743550742943382,1
0.34349420459990165,0.11098430506031515,0.9281232352455018,0.5028777991432001,0
0.6278666176596855,0.9610505299859677,0.9522960869762417,0.23745464076013723,1
0.6486842659129546,0.30168760819077894,0.9352376315712949,0.8833440462169145,0
0.5313161002769323,0.9559692001335999,0.9971684503623308,0.2604774043586213,1
0.644434372171507,0.9539127814239806,0.9389406520801753,0.2695372634652062,1
0.35178358781502495,0.9610636703422581,0.9356508716404061,0.23739386411648278,1
0.4434086996682993,0.17535662854725878,0.990739489962496,0.6698129919804492,0
0.6478628790202894,0.049846636341728236,0.9359622174061111,0.28574512187874057,0
0.5890054589133596,0.04981059808853351,0.9770197445624321,0.2855918460941118,0
0.3850363929839621,0.9610774009301309,0.9615215385455782,0.23733035042733006,1
0.5721925859151954,0.9608733972776804,0.9849093217729918,0.2382732645616696,1
0.628104448565141,0.04941330100266503,0.952116436023448,0.2838994554679511,0
0.6346542096557805,0.04954435219479558,0.947031315714019,0.28445823625783634,0
0.35473101431852705,0.1741660098203448,0.9382224288182421,0.6671466868171384,0
0.34366019627464045,0.9610499352628775,0.9282782699850394,0.23745739130995808,1
0.43980393056546213,0.049431765634920084,0.9895191915487729,0.2839782175264519,0
0.6453003090551207,0.9077764371028618,0.9381953881664392,0.4438485522076485,0
0.5293636148031539,0.9609712661967713,0.9975107215286774,0.23782110977247392,1
0.6513677165595319,0.04967696452557515,0.9328406335589552,0.285023137876909,0
0.4791192922579166,0.09046690143162442,0.9987415925809098,0.43802635611764684,0
0.3449162133048413,0.04993871218158381,0.9294456695763367,0.2861365538411805,0
0.4353209582449038,0.41803061487885457,0.9878954298205183,0.980525334201482,0
0.3687638222775635,0.049614238377284604,0.9497181914782056,0.28475600427909276,0
0.5324500936392008,0.26737446719521524,0.9969595229612088,0.8376718814757578,1
0.5265608453886128,0.0495371115350144,0.997963460856238,0.2844273770168254,0
0.3954399796001667,0.04982686357127169,0.9682205751878606,0.2856610303913049,0
0.6149051065716165,0.056854179993241126,0.9615610455341331,0.31482849130648793,0
0.38279818493008366,0.9594052655813222,0.9599943425602738,0.2450124109590579,1
0.5788376693774163,0.04963481167672364,0.9819911504638934,0.2848436336232783,0
0.6462124744984091,0.5633637048557721,0.9374052262423934,0.9883840678025615,1
0.6504593705092132,0.04961362984493509,0.9336571293252609,0.28475341211602234,0
0.6231361757441275,0.04949582310592233,0.9557968927153051,0.28425137759903235,0
0.6473542766391949,0.06114125562473734,0.936408741497627,0.3319587171752109,0
0.6518947881488802,0.3691802295791794,0.9323644556380951,0.9500405709181845,1
0.36958568455696406,0.04958330823524747,0.9503534389967695,0.2846242369135431,0
0.34484380589154284,0.9595425250202709,0.9293786445922911,0.2443857775839013,1
0.5562365242851655,0.9610327677608343,0.9908554819999866,0.23753678384780263,1
0.47063972894718353,0.9608382144509271,0.9975112887507626,0.23843571949607809,1
0.36083474931741205,0.04992855728596151,0.9433739129347523,0.28609339609873563,0
0.6434181729217934,0.9603930488076023,0.9398092177626693,0.24048716382481952,1
0.6110348950322413,0.049665305509532756,0.9641284459059711,0.2849734944017934,0
0.6322464400289379,0.5214282988367286,0.9489315864600534,0.9986747038246322,1
0.3433532457249038,0.05209362750794854,0.9279914425150164,0.2952248315836757,0
0.38520890682798886,0.04952807257214223,0.961637982060376,0.2843888512655648,0
0.6287980041245813,0.04951738765747819,0.951590547998236,0.2843433069303541,0
0.6370864632682096,0.04982844276940128,0.945075097580363,0.2856677469905017,0
0.6517556186147722,0.21562605828729733,0.932490358609362,0.7521000053691014,1
0.6494171687678498,0.6495931198297761,0.9345874962811538,0.9344309090394267,0
0.6418387006613632,0.2259586434127097,0.9411463370518446,0.7708995111015842,1
0.5114358547139433,0.0684114512924686,0.9996226193190959,0.359967339027176,0
0.3572609177643538,0.5097326278561048,0.9403860299222422,0.9997266669177567,0
0.6190972983947379,0.9608988919757494,0.9586770780399013,0.2381555143955563,1
0.6254613277518415,0.9593691622088273,0.9540933651198855,0.24517711842017445,1
0.35962861505278143,0.9607500539631371,0.9423744800030764,0.23884258774859893,1
0.5380506364521972,0.4828500875794868,0.9958183435280172,0.9991511840420324,0
0.5830714217439368,0.9437221469232507,0.979995691988929,0.3124886499564987,1
0.6458155769211911,0.8901491515595464,0.9377496830691856,0.4994659080656544,1
0.6437574570295381,0.049497252048737596,0.9395199473932603,0.2842574696000324,0
0.5277412160214136,0.04942892187497659,0.9977783350912209,0.28396608797032297,0
0.38266432854480703,0.9606833242139958,0.959902039612037,0.2391503535452753,1
0.35160428929380744,0.055170513733999504,0.9354926667650065,0.3079675423197936,0
0.35295303118328103,0.2966581316802126,0.9366777480138211,0.8771673804867512,0
0.5008842156026923,0.04973373518803927,0.9999977440934292,0.2852648050201549,0
0.4923189017928005,0.16903394861875087,0.9998297573959709,0.655490083917545,0
0.34342660011152715,0.04942987781997745,0.9280600427444631,0.28397016541270953,0
0.4419182843262024,0.9607755782025752,0.9902441675383931,0.2387248217937405,1
0.4622872703322509,0.7969790076488686,0.9958923541001925,0.7279290880663182,0
0.38191872323111364,0.15956148472279413,0.959385892064867,0.6332594540551179,0
0.5915524417584359,0.049709110268449604,0.9756781058500217,0.2851599912406143,0
0.6282370198343068,0.8966135684526164,0.95201614368282,0.47963931931029447,1
0.5143590511450844,0.9481104446822051,0.999405001691709,0.294370064897671,1
0.6514336790880243,0.9610205862598246,0.9327811369687109,0.2375931113232848,1
0.34702448565850236,0.04958429953998532,0.9313825588869868,0.28462846048491014,0
0.43791271923153574,0.9609217436397371,0.9888485486772882,0.23804995017285116,1
0.6505900312532444,0.9550220768875006,0.9335400032894086,0.26466772178730574,1
0.368943582108302,0.04960644459621274,0.9498574919997955,0.28472280428102126,0
0.643133178911638,0.05393235212942275,0.9400516415253297,0.3028720852966935,0
0.6458374116879916,0.9015414489168745,0.9377307590878677,0.4640901843703439,1
0.461417950761923,0.09304296094638978,0.9957006092475009,0.44654608286301445,0
0.5046872624597619,0.0495088869382248,0.9999366058124622,0.2843070702052826,0
0.6517895071084208,0.960601382884896,0.9324597119316084,0.23952804438769856,1
0.47239320099038895,0.9605960289793403,0.9977998235311523,0.2395527131443818,1
0.5462335627828538,0.05098772040253292,0.9938235373050208,0.2905779977166544,0
0.37750313229490007,0.9609293909110834,0.9562594581922166,0.2380146188015001,1
0.5274999224457322,0.9610779064197633,0.9978168346072305,0.23732801204117887,1
0.648158148573793,0.9600505487578679,0.9357022370187684,0.24206037690451077,1
0.3662656209378491,0.2971401208122488,0.9477615209992838,0.8777668587931335,1
0.6510484616842079,0.5543908535034836,0.9331282030502326,0.9914470477922873,1
0.629228576370713,0.049965440390540704,0.9512625711945504,0.2862501322581537,0
0.35151933908071165,0.9607696591121861,0.9354176395287321,0.2387521340281998,1
0.6350819841132682,0.9456186082087575,0.9466899349244878,0.3047249974954777,1
0.6393010086744951,0.2149559787793656,0.9432618752136261,0.7508497240395084,0
0.48993380217324756,0.09215703795406882,0.9997076084629812,0.443629039649451,1
0.36818832402324997,0.9609084595127144,0.9492708759353622,0.2381113191969968,1
0.34409569148267627,0.9369825397348936,0.9286841810037234,0.339308439260389,1
0.4918682372436815,0.9610133077551688,0.9998091935371061,0.23762676452957443,1
0.3433661417454448,0.9160480166442578,0.9280035052284283,0.4159534217168198,1
0.43693293260430943,0.04957811964208852,0.9884928639577576,0.28460212980638,0
0.5442516588750764,0.09223286865530352,0.9943424028817632,0.4438792523649723,0
0.557623755138813,0.9608482212098606,0.9903977479850683,0.23838951862100044,1
0.5407513485535121,0.05685930018318967,0.9952029932071362,0.3148492386932059,0
0.34419256947167937,0.04960684002809374,0.9287743129814405,0.2847244887890171,0
0.3453251095485221,0.9611311718821605,0.9298235421788137,0.23708155169371656,1
0.4344940725961339,0.04946476596339664,0.9875830502406915,0.2841189564477092,0
0.6516225875508534,0.758587567091451,0.9326105931850552,0.7973812268414018,1
0.3899277668560789,0.35683910877155123,0.9647529180996217,0.940028091076334,0
0.3436198277555077,0.08035558158046358,0.9282405823688489,0.4034308663931268,0
0.372055791723031,0.050438937983348045,0.9522375155380605,0.2882586160427887,0
0.4245052346561918,0.959345764663489,0.9834917732408108,0.24528383476819124,1
0.4921411096698326,0.4368709191746661,0.9998217847457282,0.9884701622828631,0
0.4074868767180754,0.04951221646217772,0.9751620046684761,0.28432126350868653,0
0.6518076160201247,0.9607992189288561,0.9324433323484367,0.23861572390839883,1
0.6482607611501697,0.199194614762083,0.9356117590610131,0.720314397093929,1
0.4985477773582494,0.1699705904329337,0.9999939148462967,0.6576374976851148,0
0.5607274780893782,0.05622400033301494,0.9893328651293861,0.31226955251308347,0
0.3433467989102695,0.9283324865345154,0.9279854118777219,0.3721158969530132,1
0.3932545421447065,0.04963103284386965,0.9668677341555807,0.28482753913748776,0
0.3587248236303653,0.06314197911220695,0.9416196036004911,0.3397931510840889,0
0.41955238379034937,0.9609492067997873,0.9812448631060151,0.2379230564050802,1
0.4218023146208479,0.04943694916692788,0.9822835521027006,0.2840003263285939,0
0.5074612022916766,0.5781579206261883,0.9998393657005384,0.9823016402223105,1
0.3492610734861996,0.9385207484237681,0.9334063995039592,0.3332892213189532,1
0.6519479322635933,0.9587738604845082,0.9323163450861367,0.24788602331144152,1
0.3436846965305765,0.04961080839107487,0.9283011380783035,0.28474139343106386,0
0.4377011192963129,0.06496500848815945,0.9887722095681442,0.34684668029889043,0
0.3435771903491685,0.9573289654472753,0.9282007652248319,0.2544075283736409,1
0.35136206406556447,0.07753367925541849,0.9352786151449042,0.39342877161915485,0
0.36124662065203755,0.960793016353542,0.9437131148050502,0.2386443497975862,1
0.44278585464038334,0.5518284092492924,0.9905340744711273,0.9922353714627673,1
0.34371459760537265,0.7162979136698625,0.9283290419956975,0.8604462540024003,1
0.3490318243980184,0.41431148435882864,0.9332004190430041,0.978709016837352,0
0.34714928857855154,0.05044084370439823,0.9314963285001154,0.2882666860515887,0
0.3479453105643933,0.049675416125961144,0.9322196451873113,0.28501654511228447,0
0.34550096475545655,0.04945960761896203,0.9299857268141367,0.2840969594817858,0
0.6513985654293986,0.9457863942773823,0.9328128120725021,0.3040333112836053,1
0.34409008422193965,0.26427675817191193,0.9286789623629076,0.8331317249867543,0
0.34373000005008275,0.9610200252112276,0.9283434134464361,0.23759570548420944,1
0.4189462233734684,0.743986196662097,0.9809599006372663,0.8206713740052707,1
0.6142911477531205,0.04941754753959132,0.9619744116543265,0.2839175702672918,0
0.34386549367121527,0.9603352777277381,0.9284697721505544,0.2407528359416117,1
0.4250485300459582,0.9608684996960344,0.983729419581348,0.2382958817437546,1
0.6200144311384309,0.049645593975652005,0.9580318293258858,0.28488955427957563,0
0.354655815150453,0.9610068118242844,0.9381575009387502,0.2376567976714834,1
0.5603858688571189,0.049439645024655136,0.9894528325308332,0.2840118243756438,0
0.644319472175177,0.2594316908639577,0.939039185247738,0.8258875747759973,0
0.6397904330481534,0.9610749702528694,0.9428570080528398,0.23734159455998144,1
0.34336310350545735,0.07123640320798824,0.9280006634073878,0.370520817767262,0
0.44196737753416604,0.04956258064507797,0.9902606900130195,0.2845359176662581,0
0.5964350546335337,0.9609192690317754,0.9729977933827759,0.2380613826968424,1
0.36760430874886185,0.0668716105076379,0.9488148405468833,0.3541391424931954,0
0.4282072259600654,0.049550838924045985,0.9850765875636256,0.2844858809298201,0
0.6500900747612999,0.049801191639180786,0.9339875852488153,0.28555183262146155,0
0.4046992258093197,0.04978855774693178,0.9736331786346688,0.2854980858981999,0
0.34356247005010443,0.9608425131141481,0.9281870159033048,0.23841587318058421,1
0.6330023972002453,0.04962235368492274,0.9483388452233947,0.2847905719429781,0
0.3676216045640813,0.9608088815025428,0.9488283766011385,0.23857112663052524,1
0.37826864749595135,0.05004245403987571,0.9568100387210866,0.28657727143644296,0
0.40583073850574536,0.049509001269090504,0.9742593371145115,0.28430755758769816,0
0.6474745314093058,0.11682444012246027,0.9363033122249397,0.5201634000521117,1
0.6468386504868674,0.9610033302379638,0.9368597633001573,0.23767289369128125,1
0.6486990171774244,0.95413647676101,0.9352245797270204,0.2685585751566315,1
0.6489625506351882,0.9609326206830412,0.9349911744914736,0.23799969616716982,1
0.40029295811462906,0.06084743737278008,0.9711217060317356,0.3307997840465134,0
0.5584891425832249,0.9609007322176927,0.9901065026715463,0.23814701406301605,1
0.5276533485873954,0.677599409354015,0.9977923937679261,0.9069729321130662,1
0.5482050350845252,0.05906738612891877,0.9932847201184238,0.32373161196368905,0
0.4503092760484899,0.06917145715920979,0.9928637126817856,0.36282405693458675,1
