label,p_img,p_tab,pred_rule,abstain
0,0.5464671052701765,0.08447209937618476,0,0
1,0.5405279542107594,0.9609971442393207,1,0
1,0.4558209216160257,0.6637581785794485,1,0
0,0.40023422771410466,0.24693054952630286,0,0
0,0.3805057978104043,0.04952512620498545,0,0
0,0.4124569811440138,0.049453640827262606,0,0
1,0.5058231169427247,0.9611208827229223,1,0
1,0.4196938633298224,0.9605179837989181,1,0
0,0.3698108428394747,0.11497127983635266,0,0
0,0.46557804000467173,0.04969669344319872,0,0
0,0.4616872281163467,0.04943896518409014,0,0
0,0.5371489995467185,0.06191536068035665,0,0
0,0.4257311465354952,0.9084861202367169,1,0
1,0.5430145012754389,0.9597192733903566,1,0
0,0.5037720252541361,0.06331605187297173,0,0
1,0.5088174809026137,0.960549756768545,1,0
1,0.4519385398198822,0.9606691305257774,1,0
0,0.3811703410063669,0.04946426876855909,0,0
0,0.628068450946558,0.4816088285209882,-1,1
1,0.5040180167688443,0.9610943172499427,1,0
1,0.533557836682695,0.4037472702738536,-1,1
1,0.3715476986903654,0.9608569973915595,1,0
0,0.5533669241246173,0.06642069613666776,0,0
1,0.5798264150511198,0.9047745988889782,1,0
0,0.364720427981902,0.050610779642240325,0,0
1,0.5835396268595995,0.961129081463065,1,0
0,0.41116081653317843,0.04960675015804321,0,0
0,0.549607172737486,0.04949791435456597,0,0
0,0.4155936714596083,0.049529735598656255,0,0
0,0.3822173891606883,0.20065175287975662,0,0
0,0.5076319055992388,0.05616993492226256,0,0
0,0.4145592570066195,0.04960025479878247,0,0
1,0.39289960374307437,0.960964890035316,1,0
1,0.48527096799513053,0.9608219751531295,1,0
0,0.3758659740999934,0.33048978214483654,-1,1
1,0.45757519361219584,0.9607905803513587,1,0
0,0.44001776634524875,0.39471780902612197,-1,1
0,0.45096366928905696,0.04952494616672149,0,0
1,0.6102787889324301,0.9533070865160818,1,0
0,0.49655948620947465,0.6732978428007146,1,0
1,0.396752319736928,0.9609480177523869,1,0
1,0.383714626711116,0.13878404425153945,0,0
1,0.43965346241221015,0.9608065411748749,1,0
1,0.41560149052575723,0.8972876984339939,1,0
0,0.3787855823514588,0.049590849295731626,0,0
1,0.6019666067650008,0.9608273322211777,1,0
1,0.5497370486578971,0.9610467478482319,1,0
1,0.5643553684706963,0.23495895027484912,0,0
0,0.5568024286748648,0.04955619381071333,0,0
0,0.41813872644000444,0.11535770593451851,0,0
1,0.45596699579480576,0.9610050645392479,1,0
1,0.550980352418313,0.9608777022873026,1,0
1,0.5567115221724376,0.9569993960693792,1,0
1,0.4817885263504037,0.9609142641930698,1,0
0,0.37715361591313584,0.0511616390656024,0,0
1,0.5442004351021437,0.9608224456808154,1,0
0,0.4324034002675253,0.04968138792813116,0,0
1,0.5623752205463878,0.9607243006611125,1,0
0,0.4268565790878146,0.04945671384077428,0,0
1,0.4632106162375229,0.0900479189203902,0,0
1,0.4099975308661913,0.9541572504146854,1,0
1,0.6126566085088775,0.7699236830564374,1,0
0,0.4721245302170521,0.46064237621203674,-1,1
1,0.5968353575997882,0.1279124055254873,0,0
1,0.3745485472844018,0.9610071763471395,1,0
1,0.45473220075767834,0.960617320793134,1,0
0,0.41854549780480516,0.049557940875852906,0,0
0,0.5117729739635754,0.47265456678286194,-1,1
0,0.3627751034752872,0.04946301707832657,0,0
1,0.5999779866906476,0.8649049224233687,1,0
1,0.5605673418536026,0.08775167361481706,0,0
1,0.43737512848555055,0.9523225871919653,1,0
0,0.49788284401777316,0.18855011049578088,0,0
1,0.4880050658796405,0.9563976479297474,1,0
0,0.6356519125959493,0.04959355726335195,0,0
0,0.40647952565193074,0.05478132292817544,0,0
1,0.5825859756836052,0.9585700903953226,1,0
1,0.6219348351890255,0.9611129650932675,1,0
0,0.4638990826743593,0.049474589252398234,0,0
1,0.4554930748725319,0.15177112664082745,0,0
1,0.3741015869021827,0.9609508831450783,1,0
1,0.4909745238195717,0.5627130880269688,-1,1
1,0.4214767668852108,0.5254079055134312,-1,1
0,0.488656797894953,0.09403532050189847,0,0
0,0.4281624552152155,0.5781732766887729,1,0
0,0.4677589131214739,0.04963812517588422,0,0
0,0.4411308290257233,0.04944652709578435,0,0
1,0.5799231625100992,0.9594232755869002,1,0
1,0.597569837924467,0.9610620018894376,1,0
0,0.4513215748277567,0.04993968479342406,0,0
1,0.3908602203896251,0.9610884742365792,1,0
1,0.4199207212414061,0.1893929029768949,0,0
0,0.5703671438125916,0.04944199742780766,0,0
1,0.4807797221938414,0.9609153557239809,1,0
1,0.41740349866477705,0.9609753058214365,1,0
1,0.47862576617703867,0.9605864075410072,1,0
0,0.5109545799342531,0.04945423790801068,0,0
1,0.5926600319109915,0.9608441817330903,1,0
1,0.3892884637101541,0.9610178930495151,1,0
1,0.6123526144573117,0.9609283770446836,1,0
1,0.6212057719105917,0.26440421821667803,0,0
1,0.46867700420647007,0.9559891295547642,1,0
0,0.4932273781846042,0.04988775703809817,0,0
1,0.4294549541582081,0.9550618049733802,1,0
0,0.5063168635149065,0.04949848432252208,0,0
0,0.4070182793812,0.6446282751475989,1,0
0,0.38444335004099034,0.051186999714019014,0,0
1,0.4097584863693408,0.9604456330182871,1,0
1,0.5833473158150039,0.954276868847065,1,0
0,0.4022314753524696,0.04944908152902732,0,0
1,0.39490587260170856,0.9609098286486272,1,0
1,0.37374163220372997,0.9607600876630913,1,0
0,0.4318927391051925,0.7997710818337307,1,0
1,0.47813027000644953,0.9610477348275195,1,0
0,0.4924927129616495,0.04959456849766658,0,0
0,0.41350777114260834,0.04967895509761992,0,0
0,0.3969621318548168,0.05028579511040994,0,0
0,0.5688216922216934,0.15222459979375277,0,0
1,0.4908844759694288,0.5324729816359843,-1,1
1,0.5807943902479339,0.9610663596216787,1,0
1,0.522727615547486,0.865809369038366,1,0
0,0.47875622388095385,0.04977370351285322,0,0
0,0.360171214930825,0.04962434100515387,0,0
0,0.3594454977395291,0.7350417335434256,1,0
1,0.4625855881448487,0.9237441074916058,1,0
0,0.4189957267540497,0.04969551106716816,0,0
0,0.41635876430618834,0.049814577233849223,0,0
0,0.5840032463611903,0.1288037909448478,0,0
1,0.5695766860016241,0.9607272856878839,1,0
0,0.43868072456626594,0.4373458554714916,-1,1
0,0.5084857748535578,0.38153499358990794,-1,1
0,0.556134741710281,0.09731130107572411,0,0
1,0.6146984044240429,0.9606111205643136,1,0
1,0.423088064895874,0.960711755036328,1,0
0,0.501677698446735,0.15198055529626073,0,0
1,0.601711230164305,0.9545069025295307,1,0
0,0.4141517225184014,0.04948291715625895,0,0
1,0.47243537271520664,0.9611021493917058,1,0
0,0.4523596864391376,0.04950640221183411,0,0
1,0.6000774746697567,0.9610988629444357,1,0
0,0.3800209922711709,0.8429559747622054,1,0
0,0.47844548765712164,0.04941926547886321,0,0
0,0.3528743932457143,0.1946039130483586,0,0
1,0.5277939167002241,0.9608960596169813,1,0
0,0.3593258495926682,0.17964185907581487,0,0
1,0.5065125411527998,0.9513682427692292,1,0
0,0.4882710316760973,0.050074188632388286,0,0
1,0.46722441576659296,0.8516772487948053,1,0
1,0.47898515348964854,0.12808425881838859,0,0
1,0.3949211038803211,0.9608605437413691,1,0
0,0.3654935811792179,0.04963246189180718,0,0
0,0.367678965009231,0.04955920424321845,0,0
0,0.5383823560907236,0.23216488168625557,0,0
0,0.52040038135041,0.22255560570808514,0,0
1,0.5326694566399172,0.9607021090327399,1,0
0,0.45637775909090406,0.04971872431672011,0,0
1,0.5872088693881342,0.9610252516958873,1,0
1,0.5599898138639787,0.9591691482598149,1,0
0,0.5222127798468164,0.051992504113331395,0,0
0,0.4421949244350388,0.1931587247622873,0,0
0,0.5832591655419035,0.16690096592216963,0,0
0,0.437688464269042,0.4339911578491103,-1,1
0,0.48101995807575876,0.10322752574693621,0,0
0,0.4326161645418078,0.8149386146830008,1,0
0,0.372629304296062,0.05213544816536089,0,0
0,0.3563680109990527,0.04973179440934531,0,0
1,0.4656521155668864,0.9609932276573522,1,0
1,0.5224085175402053,0.4062583947225806,-1,1
0,0.5257359427672693,0.2845315494785905,0,0
0,0.5088173668437391,0.049673570355303245,0,0
1,0.37982917777929204,0.9607840937627227,1,0
0,0.5308973088476339,0.049537501511689314,0,0
1,0.6057078559251928,0.09954200010990806,0,0
0,0.6327091110175121,0.1344405288037499,0,0
0,0.38970950102149193,0.2921081320745059,-1,1
0,0.4625351102847291,0.0496088827521995,0,0
1,0.5680460912623915,0.9532050534531525,1,0
0,0.44672663992549544,0.05858056538965512,0,0
0,0.6050791633014038,0.059418702144071606,0,0
1,0.41349228521787923,0.560022928063442,-1,1
1,0.5908021605327279,0.9610579260214248,1,0
0,0.4796244489113537,0.11804809588072968,0,0
1,0.4929336509972894,0.9608174333073635,1,0
0,0.4270829424388258,0.04962918412557984,0,0
0,0.36691523394799574,0.04948103307391731,0,0
0,0.5169114811851659,0.0869776907006426,0,0
1,0.4376370680947404,0.822712165810831,1,0
1,0.4898963754407859,0.3733542407150516,-1,1
1,0.6356410434183403,0.9608867315040438,1,0
1,0.42052400897529324,0.9576142758119763,1,0
1,0.6067371854976829,0.6196340448866803,-1,1
0,0.40969488725179026,0.050312434017097486,0,0
0,0.4227573221981559,0.05486938311446739,0,0
1,0.5450083592272209,0.9524644278895462,1,0
1,0.40418462543693023,0.769797066503084,1,0
1,0.5871362247712555,0.9610189461974568,1,0
1,0.4619014561641104,0.9577291172647069,1,0
1,0.4667343594681463,0.9610529245204114,1,0
1,0.4068639518760452,0.9609934808624998,1,0
0,0.345399390923786,0.05019568181479546,0,0
1,0.4550548081872112,0.9609064661000056,1,0
1,0.41229973067761366,0.9610342734525843,1,0
1,0.4411665990078479,0.9608019940265652,1,0
1,0.38730979937690707,0.960860888755709,1,0
0,0.3925772857694354,0.049826074487095945,0,0
0,0.4000360235187462,0.049688268888712306,0,0
0,0.39909295726694194,0.049689276336531925,0,0
1,0.5326157010886027,0.9605186475617284,1,0
1,0.47543555247221825,0.9556063853430354,1,0
1,0.44485943752598395,0.9608413777766066,1,0
0,0.48563519088998736,0.04978976591174235,0,0
1,0.5339475483941706,0.5560149430667726,-1,1
1,0.5473901208431605,0.11595983304059937,0,0
0,0.36009882306081464,0.07046071465364048,0,0
0,0.3763070671775992,0.04957378322145501,0,0
1,0.4976327161921365,0.9605513106557352,1,0
0,0.4506611004090414,0.057583913028404585,0,0
0,0.4945232853662121,0.0716340244336184,0,0
1,0.4426817674456868,0.9610291404411672,1,0
0,0.501233456847792,0.04983271810082795,0,0
0,0.4310006131276291,0.13715067629991193,0,0
1,0.41825580931070516,0.9537719653670879,1,0
1,0.564433461009205,0.9608025845909628,1,0
1,0.4581427836090403,0.9609876572895212,1,0
1,0.4982511921260369,0.9526305918565141,1,0
0,0.3830677171307351,0.11004961030894497,0,0
0,0.3871544020980011,0.12790311037837704,0,0
0,0.38660653948169427,0.07940063204921917,0,0
0,0.3946994707412042,0.04994454605366289,0,0
1,0.4868249664616354,0.936970483088736,1,0
0,0.40948513138506704,0.04950252931167052,0,0
0,0.40549189283837445,0.13826544614531197,0,0
1,0.43524386056034897,0.9606021649639653,1,0
0,0.5690426337744487,0.12125498558058144,0,0
1,0.4690256398260373,0.9608896425268997,1,0
1,0.5310474302186124,0.960811820027035,1,0
0,0.4665562556491464,0.04952604991223259,0,0
0,0.47754908586282674,0.049435279881095286,0,0
1,0.5873906486597948,0.9605328791780614,1,0
0,0.5155337803228602,0.04970071453711795,0,0
1,0.46536751775941393,0.3898792686166135,-1,1
0,0.5899872424692291,0.049586881424154905,0,0
1,0.44435246500105213,0.9374462518469125,1,0
1,0.39250577905736167,0.5220916704795682,-1,1
1,0.401214796109587,0.910549553226116,1,0
1,0.4759520226639151,0.9608521040984702,1,0
1,0.5791022733804954,0.9608920827702968,1,0
1,0.512996625726512,0.19426861321154276,0,0
1,0.37213004918417913,0.9608664655565979,1,0
1,0.6249351433174599,0.9610820490454758,1,0
0,0.4676289719525979,0.04987388406998405,0,0
1,0.4529189528385931,0.9609596784548963,1,0
0,0.6356501157560381,0.057629716242082775,0,0
1,0.5637638674571668,0.9608820060278765,1,0
0,0.41290786996121714,0.0497827421928071,0,0
1,0.3940715276071867,0.9276626509296884,1,0
0,0.4274432587486281,0.05080051611915802,0,0
1,0.38198592270095477,0.9609170641002647,1,0
0,0.39757525349854295,0.06857877192978899,0,0
1,0.40897480370971145,0.9609419948649404,1,0
1,0.6184259465944164,0.9599323884167208,1,0
1,0.6173048001661665,0.9610675036337871,1,0
1,0.566773632066845,0.9609007161251893,1,0
1,0.42143205136327594,0.9608181908514366,1,0
0,0.5547514547180403,0.04945443338313428,0,0
1,0.44006475323142463,0.5535257541765501,-1,1
1,0.3920045455179135,0.8167737713569352,1,0
0,0.5394660148911992,0.22828895828970466,0,0
1,0.39010820326208895,0.9607958691532031,1,0
0,0.4559599013427496,0.04950219195726731,0,0
0,0.5253050310327337,0.050203653422278026,0,0
0,0.3954710476352667,0.04954607859964446,0,0
1,0.6213958332185457,0.9607391698512056,1,0
1,0.4657274417850636,0.8118190500547581,1,0
0,0.42383356264236743,0.04951584393107715,0,0
0,0.4949487530801797,0.18592153588280091,0,0
0,0.3532762397483356,0.36456171585287084,-1,1
0,0.38723583390716143,0.05036033271055533,0,0
0,0.5541931090380277,0.13646565016972617,0,0
1,0.4149194615264199,0.9609566837382627,1,0
1,0.3698661468568111,0.9470496997391621,1,0
0,0.45660905128429974,0.049518713534733735,0,0
1,0.3964757704335867,0.8941667345198847,1,0
1,0.5279272390662416,0.9608778543328651,1,0
1,0.44900159079598134,0.9608730309643435,1,0
1,0.4103893656130171,0.8274638539816894,1,0
1,0.5960675334554356,0.133877733138331,0,0
0,0.42156148138456395,0.9379957419925835,1,0
1,0.41121970106967937,0.9603927201487747,1,0
1,0.46459847135752025,0.9602315669870957,1,0
0,0.4764581942034937,0.16258044559330512,0,0
0,0.5245684112682504,0.054936502934367984,0,0
1,0.5643247177726927,0.9609708593803353,1,0
1,0.5197567878595389,0.960253858327441,1,0
1,0.6167469759047799,0.7458816938110195,-1,1
1,0.6023639513309845,0.9608141705979859,1,0
0,0.5891373827873362,0.049441863015398275,0,0
1,0.5333419518995139,0.9550865792701924,1,0
0,0.4375519224349066,0.049534705552640265,0,0
0,0.4152490097726965,0.07637628712391646,0,0
1,0.48380622049701805,0.9608933252917897,1,0
0,0.38241318697248694,0.04942176877764634,0,0
1,0.44070084020343664,0.9611035523304904,1,0
0,0.3964358846392008,0.17460515611206545,0,0
0,0.3825291335145834,0.050159565025683035,0,0
1,0.389557614864088,0.9608397448202194,1,0
1,0.3918767915867563,0.9610176448475882,1,0
1,0.3921084952900488,0.9608322991843496,1,0
1,0.5282465102835775,0.9608143157476875,1,0
1,0.5682808632192947,0.9609358049718048,1,0
1,0.4360546500070935,0.9609024693109646,1,0
1,0.4818299827355177,0.3573745218041842,-1,1
0,0.40785684062165534,0.05008425932287413,0,0
0,0.4130595833368333,0.18196818292312766,0,0
0,0.35180888015502254,0.0494916479300365,0,0
0,0.4613704491278851,0.15976206467955098,0,0
0,0.4817623574924224,0.049825961960168134,0,0
1,0.5049109238353624,0.7032285105276574,1,0
1,0.3644230373323747,0.9609518028514078,1,0
1,0.5438777133071943,0.9610206211435351,1,0
0,0.37117227540257286,0.05801843557938938,0,0
0,0.36442487396969864,0.049534463784956406,0,0
0,0.504100805782659,0.04945666814686583,0,0
0,0.35669091676173387,0.06876827202874296,0,0
0,0.36986380016691356,0.04963000200184229,0,0
0,0.5129975188617428,0.050196456494753704,0,0
0,0.523335928126022,0.08860300207512975,0,0
1,0.39326171103070673,0.9399201873699412,1,0
0,0.5210234064941995,0.04952269695809082,0,0
1,0.3870710005901019,0.2073559729514085,0,0
0,0.4283895988024056,0.049478119483898506,0,0
0,0.43528294655443267,0.060254492132716476,0,0
1,0.48065709176514987,0.9610483170929055,1,0
0,0.5971100107938675,0.4679749141145129,-1,1
0,0.5246308215723015,0.04946108406550584,0,0
1,0.35518618595993634,0.9608536921303025,1,0
1,0.3836585981844201,0.9608518262615394,1,0
1,0.4898197735943897,0.9608484413988979,1,0
1,0.3734083629833198,0.7613541258630498,1,0
0,0.36872200240103953,0.05910549367942283,0,0
1,0.44323848065419413,0.9468435142180842,1,0
0,0.49983148691838764,0.7799643830876981,1,0
0,0.42624409013311043,0.05690064193020929,0,0
0,0.3746289462349867,0.04960075509233444,0,0
1,0.6347636905319162,0.9602623777995377,1,0
0,0.441843417963052,0.0497267924964428,0,0
1,0.5956042750920648,0.9402018380900619,1,0
1,0.5951793145506961,0.9610809694345872,1,0
1,0.4846697116404982,0.7627543819083015,1,0
0,0.40593267843159103,0.0496063416479046,0,0
1,0.530385263097222,0.7902013589761393,1,0
0,0.35417663643205205,0.3095501966571723,-1,1
0,0.5476857806026022,0.15166114550702683,0,0
0,0.426808783087174,0.049711410585116834,0,0
0,0.3579543973960778,0.055001002349886266,0,0
0,0.5571222698986218,0.050095394131732154,0,0
1,0.6204249676343054,0.960376643337872,1,0
0,0.5371119153495189,0.08266034621010379,0,0
0,0.34442775815473087,0.04958623185790893,0,0
0,0.4006394006376979,0.07532581425281538,0,0
1,0.46478669651861304,0.9596414804447663,1,0
1,0.5461444990783325,0.9190018605972469,1,0
0,0.35256516570175217,0.29268881307044914,-1,1
1,0.4617387232273021,0.9550286422546447,1,0
0,0.3832230391602337,0.049730423354701625,0,0
1,0.433289803103971,0.9609281274082189,1,0
1,0.5496523231798719,0.9608338140326466,1,0
1,0.6133715210259546,0.11521577512418041,0,0
0,0.44570762165887245,0.0497115048034384,0,0
0,0.44064574917408517,0.13102070228506046,0,0
0,0.3757762537806486,0.14060949525111302,0,0
0,0.4259015892838492,0.04946100119073838,0,0
1,0.5360036458717818,0.9607672638827542,1,0
1,0.4155434558711451,0.960833461936579,1,0
0,0.4655850708724086,0.05586943922943825,0,0
0,0.41221472168737094,0.05075772589667729,0,0
0,0.4362049668813681,0.09956160977204753,0,0
0,0.3562437271835171,0.050640356778312606,0,0
0,0.39341218657178917,0.0495215739178184,0,0
1,0.4302475783579081,0.9461828019516613,1,0
0,0.5065620306263927,0.2049054712999731,0,0
1,0.5992471093939151,0.9609238465959544,1,0
0,0.40037576800836067,0.16680249348631979,0,0
0,0.42257082322586065,0.15141117215736452,0,0
1,0.556176874748273,0.9610315731216952,1,0
0,0.3815101696948652,0.04959142558075312,0,0
0,0.3793108309950884,0.049552997139593685,0,0
0,0.40760990782921236,0.04941917822877638,0,0
0,0.42686743735354366,0.515220596282632,-1,1
1,0.39205716957502385,0.9606148803921333,1,0
1,0.45390936571960894,0.9341106749850887,1,0
1,0.5813827043903339,0.838768856326502,1,0
0,0.5459700206842207,0.05200807126803784,0,0
1,0.3759697428702738,0.9608750074971227,1,0
0,0.3624490339535739,0.7822945965119275,1,0
0,0.5553838539900013,0.04949023656374247,0,0
1,0.5910141088644195,0.9029967768570042,1,0
1,0.4202682434737332,0.9610610544242933,1,0
0,0.3887694550940706,0.06209025655433416,0,0
0,0.514180467912765,0.059728599212013914,0,0
1,0.5412941816380109,0.9606390538000468,1,0
0,0.6002922492706909,0.056709854097331217,0,0
0,0.3941904193335459,0.13257484306631448,0,0
1,0.381988064000787,0.9536736494810711,1,0
1,0.4037937604323904,0.9609596344816846,1,0
0,0.405918320786092,0.049592525644912414,0,0
1,0.5552310350455524,0.9611375143555434,1,0
1,0.5730443159181173,0.3533986617583405,0,0
0,0.38416512087921,0.050219620830494964,0,0
0,0.4060819506052935,0.05730930451044441,0,0
0,0.36844483185015764,0.04955625630460703,0,0
1,0.4491031625301037,0.9604928527495676,1,0
1,0.5411059009891215,0.9610804912974934,1,0
0,0.4106140947630459,0.060302239762754485,0,0
1,0.4379701513826172,0.9603455243683974,1,0
0,0.37766857604207515,0.04950955985415066,0,0
0,0.35219420565261494,0.04995817019879092,0,0
0,0.4717547492751738,0.1426884083583092,0,0
0,0.5237093672782378,0.7580124053057312,1,0
1,0.4223149334972507,0.9511624841176513,1,0
1,0.37674302076310323,0.961062035001013,1,0
0,0.5012823840013155,0.04971111080098651,0,0
0,0.4024312312174206,0.18376842908466443,0,0
0,0.491921296188714,0.1542754267982436,0,0
0,0.5175366030012212,0.08163067645124077,0,0
1,0.649183432137401,0.9610672623948114,1,0
1,0.36508156584642176,0.9609495432612964,1,0
1,0.6195919622561079,0.9143425835704624,1,0
1,0.4746688315315059,0.9607476325480196,1,0
1,0.44496653967405037,0.9609194025056607,1,0
1,0.3972346947518696,0.9610411527924752,1,0
1,0.614931438980296,0.9608054521239019,1,0
1,0.6347739183816373,0.9555842540978687,1,0
1,0.6270550147727292,0.9603636093735133,1,0
1,0.5561121727900877,0.8919810256654159,1,0
1,0.5646189366684096,0.9610579604374501,1,0
0,0.44954531001710374,0.31504174921584654,-1,1
0,0.3596328191370903,0.04943278035873748,0,0
0,0.4947452398769186,0.04966857219348699,0,0
0,0.5795816004794926,0.049841144182870216,0,0
0,0.4198992474894577,0.05275847486118698,0,0
0,0.41195211617130373,0.05013188688817375,0,0
1,0.47497733809722414,0.9608223025741081,1,0
0,0.38702091143555123,0.04952861054581255,0,0
1,0.5034229906699305,0.9608606550370284,1,0
0,0.5233806124270618,0.43359133168611746,-1,1
1,0.4342085493110524,0.9051141079710272,1,0
1,0.4271310533581942,0.9015568055421389,1,0
0,0.41725163843539903,0.049665057576216746,0,0
0,0.3830249538312917,0.06975531004105628,0,0
1,0.4039749496523727,0.9607263056828903,1,0
1,0.3731396395002512,0.959251261488159,1,0
0,0.5290429284073025,0.6629383882825884,-1,1
1,0.5754770183044793,0.961071843893732,1,0
0,0.3601887918591632,0.058886228335400644,0,0
1,0.43622519770477153,0.9609403499646717,1,0
1,0.38115172220178767,0.9609312543612335,1,0
0,0.3661505421727199,0.05140413431868648,0,0
0,0.3811080763567161,0.07742328544767317,0,0
0,0.49769069387291204,0.4093555972366624,-1,1
0,0.43851117152723795,0.5706760012811473,-1,1
0,0.47674372564619977,0.889933765567221,1,0
1,0.5398219811539573,0.9609902250997147,1,0
1,0.35978446741206144,0.9509421626877127,1,0
1,0.40426331039456437,0.937021968707142,1,0
1,0.400011940000728,0.9607800950193264,1,0
0,0.3992099759947534,0.45140240313926927,-1,1
1,0.5132766100255929,0.9610501448321968,1,0
0,0.40165185702668005,0.049542090266466415,0,0
1,0.5266954551566954,0.9610470643526322,1,0
1,0.5579425361961856,0.9466591399740616,1,0
1,0.437447987381339,0.9604724949740456,1,0
0,0.4634031537936582,0.04958017191374489,0,0
1,0.42968520394512716,0.9608756149555625,1,0
0,0.611132385059608,0.11702372580457941,0,0
0,0.4831689102859196,0.0760890983111178,0,0
0,0.48065747151050714,0.049565768166361136,0,0
0,0.35611919457306185,0.04939808970964299,0,0
0,0.5472629711982401,0.0558816740902479,0,0
1,0.42296180405167244,0.9608552284574685,1,0
1,0.6389797235309072,0.9605342076702208,1,0
0,0.35386228520637486,0.04944353162864487,0,0
0,0.411368024020224,0.04952552034347253,0,0
0,0.4329784707661264,0.1091711596384189,0,0
0,0.5257980538791571,0.8092502004290206,1,0
1,0.42693554736286243,0.9609339123770004,1,0
0,0.4701396354966705,0.049784813233685284,0,0
0,0.38007425658362837,0.2225737483194034,0,0
1,0.5106829724367884,0.9606761836821806,1,0
0,0.411741163257767,0.6457422288798772,1,0
1,0.41725565183444746,0.9588014791703782,1,0
0,0.4093088504611615,0.04950888889773617,0,0
0,0.4580615523714046,0.09356601603614732,0,0
0,0.564993983850212,0.06312427903114491,0,0
1,0.4941423162297137,0.8719469046141429,1,0
0,0.6343147446148658,0.04956675028196993,0,0
0,0.4182784487396813,0.0505387848006517,0,0
0,0.4236383291017863,0.049501422003457154,0,0
0,0.4559556560009969,0.04952498398003472,0,0
1,0.4284660309541854,0.9610490527689972,1,0
0,0.6295484350394236,0.06951546450507726,0,0
0,0.4105298255827108,0.04944016805146729,0,0
0,0.3849276067250553,0.04951223137541849,0,0
0,0.6178448412245646,0.04964668720644009,0,0
1,0.4910344134733075,0.9268731547498394,1,0
0,0.41708320116110975,0.05043383647430935,0,0
0,0.3751925386486627,0.05508368149564572,0,0
1,0.4118535955911757,0.8947645929341523,1,0
0,0.46036585979632,0.04967490114369997,0,0
1,0.6378375377783564,0.9595039381707666,1,0
1,0.3687626470625253,0.9606267248954763,1,0
1,0.5740286933433184,0.9609408182054904,1,0
0,0.6184437338612432,0.04968902630758839,0,0
0,0.438911000999045,0.04950508784817121,0,0
1,0.40017343249047804,0.9610344518121625,1,0
1,0.5538078336409187,0.9496210239495881,1,0
0,0.38478511512181757,0.04956055476944135,0,0
1,0.6346593066100187,0.9603922202424935,1,0
1,0.4077092465944683,0.7092404651507033,1,0
1,0.5279388782820733,0.9608767746069898,1,0
1,0.5223857634331591,0.9610866413600929,1,0
0,0.4603684013418372,0.04943895241380142,0,0
1,0.4070043548244435,0.9610123697008758,1,0
1,0.36573652587639743,0.9609928708722737,1,0
0,0.48011785712843874,0.5229662619163681,-1,1
0,0.39232425343594085,0.04949308128865005,0,0
1,0.39265106902024166,0.9609451782979287,1,0
1,0.43205413376404495,0.9608924321889634,1,0
0,0.4657645755363704,0.051979934998231454,0,0
1,0.565111306386646,0.935430438595224,1,0
1,0.39330410821798023,0.9610257279534162,1,0
1,0.35938280447839804,0.9611310802168378,1,0
0,0.46639378689020167,0.1034259880903429,0,0
1,0.5970567246315158,0.9609261913625257,1,0
1,0.5876882837821543,0.9611113041858045,1,0
1,0.36700936371943055,0.8264741288796752,1,0
1,0.512270384810412,0.9608609636068924,1,0
0,0.42526187405951965,0.5084134620631113,-1,1
0,0.49542419720709546,0.13461798663894728,0,0
1,0.6286816196798245,0.9608335124408727,1,0
0,0.4841521223483696,0.8765793904582023,1,0
1,0.48276255055219613,0.720757206552316,1,0
0,0.3667640574047805,0.08079659156192844,0,0
1,0.5710610318739182,0.23274386910927267,0,0
0,0.38308173378463745,0.056404863210454965,0,0
1,0.5355574756141617,0.9591603733236062,1,0
0,0.39483310425907714,0.04944001907439402,0,0
0,0.4155907664541278,0.05027440716858922,0,0
1,0.5885713179575972,0.8584076481631346,1,0
0,0.5106961823258429,0.04944936509328407,0,0
0,0.36265935544421973,0.6448132843164256,1,0
0,0.4832405756673457,0.06246291610386411,0,0
1,0.5821444430603647,0.9611198271495189,1,0
0,0.4505072876661918,0.9538805450530239,1,0
1,0.41853888011508233,0.3369977484533673,-1,1
1,0.6129102398324624,0.960872891365035,1,0
1,0.4810007229306286,0.9610543386312363,1,0
0,0.586233567434079,0.5201235093046686,-1,1
1,0.479545475367215,0.9584458801189407,1,0
1,0.4142300575648117,0.9606661949225989,1,0
1,0.5026541753787949,0.8724061348825284,1,0
0,0.37081441660864317,0.04970812241440928,0,0
1,0.531797706044177,0.9610761860087552,1,0
1,0.5641100369162086,0.9581986830432949,1,0
1,0.41210397365665435,0.9407149188988848,1,0
0,0.5138742516832288,0.04944427773355985,0,0
1,0.44689685065671353,0.9611175455435153,1,0
1,0.44036856329711105,0.960912062119115,1,0
1,0.5210876036343532,0.818435158455964,1,0
0,0.43718619461442126,0.04984739342492961,0,0
1,0.4286756571391937,0.9610360735508733,1,0
1,0.5308241498812645,0.9551505292222049,1,0
0,0.6432442353057726,0.6985487945811664,-1,1
0,0.467486604117865,0.1360353152923676,0,0
1,0.4499216866076193,0.9610330863464395,1,0
0,0.43563113808109044,0.0497766642193954,0,0
1,0.4881953814990467,0.9609316818251062,1,0
0,0.40891395369471345,0.059800091467946195,0,0
1,0.38085177484997335,0.9596327750219821,1,0
0,0.5064603327569007,0.050973245146801766,0,0
0,0.4085001567133451,0.8871838183004935,1,0
0,0.3688684979097397,0.05805486005851192,0,0
0,0.4946277074415301,0.04975146382577436,0,0
0,0.3756314327957264,0.04971978051373292,0,0
